bundle_id,variant,review_duration,comparison,metric,difference
evaluation_06,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_07,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_08,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_09,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_10,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_11,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_12,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_13,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_14,complexity_time,2,search-fcfs,task_completed,0.3333333333333335
evaluation_15,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_16,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_17,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_18,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_19,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_20,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_21,complexity_time,2,search-fcfs,task_completed,1.0
evaluation_22,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_23,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_24,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_25,complexity_time,2,search-fcfs,task_completed,0.9999999999999998
evaluation_26,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_27,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_28,complexity_time,2,search-fcfs,task_completed,0.33333333333333326
evaluation_29,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_30,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_31,complexity_time,2,search-fcfs,task_completed,0.0
evaluation_00,complexity_time,2,search-fcfs,wrong_transactions,-0.6666666666666667
evaluation_01,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_02,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_03,complexity_time,2,search-fcfs,wrong_transactions,-1.0
evaluation_04,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_05,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_06,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_07,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_08,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_09,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_10,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_11,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_12,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_13,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_14,complexity_time,2,search-fcfs,wrong_transactions,-0.3333333333333333
evaluation_15,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_16,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_17,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_18,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_19,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_20,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_21,complexity_time,2,search-fcfs,wrong_transactions,-1.0
evaluation_22,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_23,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_24,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_25,complexity_time,2,search-fcfs,wrong_transactions,-1.0
evaluation_26,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_27,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_28,complexity_time,2,search-fcfs,wrong_transactions,-0.3333333333333333
evaluation_29,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_30,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_31,complexity_time,2,search-fcfs,wrong_transactions,0.0
evaluation_00,complexity_time,2,search-fcfs,review_busy_ticks,2.0
evaluation_01,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_02,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_03,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_04,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_05,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_06,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_07,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_08,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_09,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_10,complexity_time,2,search-fcfs,review_busy_ticks,2.0
evaluation_11,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_12,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_13,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_14,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_15,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_16,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_17,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_18,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_19,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_20,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_21,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_22,complexity_time,2,search-fcfs,review_busy_ticks,1.333333333333333
evaluation_23,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_24,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_25,complexity_time,2,search-fcfs,review_busy_ticks,1.9999999999999996
evaluation_26,complexity_time,2,search-fcfs,review_busy_ticks,-1.0
evaluation_27,complexity_time,2,search-fcfs,review_busy_ticks,0.6666666666666665
evaluation_28,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_29,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_30,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_31,complexity_time,2,search-fcfs,review_busy_ticks,0.0
evaluation_00,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_01,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_02,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_03,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_04,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_05,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_06,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_07,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_08,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_09,complexity_time,2,search-uncertainty,operational_loss,8.0
evaluation_10,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_11,complexity_time,2,search-uncertainty,operational_loss,5.333333333333334
evaluation_12,complexity_time,2,search-uncertainty,operational_loss,5.333333333333334
evaluation_13,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_14,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_15,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_16,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_17,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_18,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_19,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_20,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_21,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_22,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_23,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_24,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_25,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_26,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_27,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_28,complexity_time,2,search-uncertainty,operational_loss,-2.666666666666667
evaluation_29,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_30,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_31,complexity_time,2,search-uncertainty,operational_loss,0.0
evaluation_00,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_01,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_02,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_03,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_04,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_05,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_06,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_07,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_08,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_09,complexity_time,2,search-uncertainty,task_completed,-0.6666666666666665
evaluation_10,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_11,complexity_time,2,search-uncertainty,task_completed,-0.3333333333333335
evaluation_12,complexity_time,2,search-uncertainty,task_completed,-0.3333333333333335
evaluation_13,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_14,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_15,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_16,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_17,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_18,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_19,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_20,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_21,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_22,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_23,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_24,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_25,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_26,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_27,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_28,complexity_time,2,search-uncertainty,task_completed,0.33333333333333326
evaluation_29,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_30,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_31,complexity_time,2,search-uncertainty,task_completed,0.0
evaluation_00,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_01,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_02,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_03,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_04,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_05,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_06,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_07,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_08,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_09,complexity_time,2,search-uncertainty,wrong_transactions,0.6666666666666666
evaluation_10,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_11,complexity_time,2,search-uncertainty,wrong_transactions,0.3333333333333333
evaluation_12,complexity_time,2,search-uncertainty,wrong_transactions,0.3333333333333333
evaluation_13,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_14,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_15,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_16,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_17,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_18,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_19,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_20,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_21,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_22,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_23,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_24,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_25,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_26,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_27,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_28,complexity_time,2,search-uncertainty,wrong_transactions,-0.3333333333333333
evaluation_29,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_30,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_31,complexity_time,2,search-uncertainty,wrong_transactions,0.0
evaluation_00,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_01,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_02,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_03,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_04,complexity_time,2,search-uncertainty,review_busy_ticks,1.333333333333333
evaluation_05,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_06,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_07,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_08,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_09,complexity_time,2,search-uncertainty,review_busy_ticks,0.6666666666666665
evaluation_10,complexity_time,2,search-uncertainty,review_busy_ticks,2.0
evaluation_11,complexity_time,2,search-uncertainty,review_busy_ticks,1.3333333333333335
evaluation_12,complexity_time,2,search-uncertainty,review_busy_ticks,1.0
evaluation_13,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_14,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_15,complexity_time,2,search-uncertainty,review_busy_ticks,1.333333333333333
evaluation_16,complexity_time,2,search-uncertainty,review_busy_ticks,0.6666666666666665
evaluation_17,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_18,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_19,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_20,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_21,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_22,complexity_time,2,search-uncertainty,review_busy_ticks,1.333333333333333
evaluation_23,complexity_time,2,search-uncertainty,review_busy_ticks,2.0
evaluation_24,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
evaluation_25,complexity_time,2,search-uncertainty,review_busy_ticks,1.333333333333333
evaluation_26,complexity_time,2,search-uncertainty,review_busy_ticks,0.0
